queue_id,created_at,title,classification,proposed_pixel_prompt,raw_content_pixel_art_prompt
03776db1-3159-4a6c-aaa1-b21123f4e943,2026-06-27T03:10:12.897292+00:00,"Elderly man, 77, killed by SMRT double-decker bus at Yishun Ave 5 junction",dagger,"16-bit JRPG pixel art style, Yishun HDB road junction at daytime, large double-decker bus stopped at intersection, pixel art ambulance and SCDF emergency vehicles with flashing lights, yellow police cordon tape, somber overcast sky, bystanders as small pixel figures watching from pavement, traffic lights visible, road markings on grey asphalt, muted and heavy atmospheric tone","16-bit JRPG pixel art style, Yishun HDB road junction at daytime, large double-decker bus stopped at intersection, pixel art ambulance and SCDF emergency vehicles with flashing lights, yellow police cordon tape, somber overcast sky, bystanders as small pixel figures watching from pavement, traffic lights visible, road markings on grey asphalt, muted and heavy atmospheric tone"
c6fad455-ff33-4717-9f27-7c53ebb19a51,2026-06-27T03:12:18.993641+00:00,Cat found shaved and bloodied at Yishun Block 430B void deck,dagger,"16-bit JRPG pixel art style, Yishun HDB void deck at dawn, dark atmospheric lighting, pixel art concrete pillars and tiled floor, small motionless cat sprite in foreground, faint red pixel stains on floor and wall, yellow police tape strung between pillars, a pixel art notice board with a reward poster, muted grey and amber colour palette, somber mood, no human figures present","16-bit JRPG pixel art style, Yishun HDB void deck at dawn, dark atmospheric lighting, pixel art concrete pillars and tiled floor, small motionless cat sprite in foreground, faint red pixel stains on floor and wall, yellow police tape strung between pillars, a pixel art notice board with a reward poster, muted grey and amber colour palette, somber mood, no human figures present"
2ed94c9b-4fa6-4825-90bb-3188388ca62f,2026-06-27T03:14:38.300554+00:00,Riot police deploy to Yishun flat to extract shirtless man from locked toilet,clown,"16-bit JRPG pixel art style, Yishun HDB corridor outside a residential unit, daytime, three pixel art riot police officers in full tactical gear standing outside a closed door, pixel art police cars and anti-riot vehicle visible in the void deck below through a window, small crowd of pixel art onlookers gathered, bright midday lighting, slightly absurd comedic tone","16-bit JRPG pixel art style, Yishun HDB corridor outside a residential unit, daytime, three pixel art riot police officers in full tactical gear standing outside a closed door, pixel art police cars and anti-riot vehicle visible in the void deck below through a window, small crowd of pixel art onlookers gathered, bright midday lighting, slightly absurd comedic tone"
e5c4ba2c-532f-4ca7-a745-e41e6c70aa96,2026-06-27T03:16:40.699509+00:00,"Daughter spent 5 days with decomposing mother in Yishun flat, unaware she had died",dagger,"16-bit JRPG pixel art style, Yishun HDB corridor at dusk, Block 704 exterior, yellow police tape across a flat doorway, a single dim corridor light flickering, neighbours standing at a distance with concerned expressions rendered as pixel art sprites, somber blue-grey colour palette, potted plants wilting near the door, worn HDB corridor tiles, atmospheric shadow detail","16-bit JRPG pixel art style, Yishun HDB corridor at dusk, Block 704 exterior, yellow police tape across a flat doorway, a single dim corridor light flickering, neighbours standing at a distance with concerned expressions rendered as pixel art sprites, somber blue-grey colour palette, potted plants wilting near the door, worn HDB corridor tiles, atmospheric shadow detail"
1c797d19-5d7c-4315-9f7a-76bf0cac1685,2026-06-27T03:18:50.450875+00:00,"Delivery driver watched porn in van, then molested jogger on Yishun Ave 1",dagger,"16-bit JRPG pixel art style, Yishun HDB roadside pavement at dusk, a parked white delivery van beside a tree-lined road, yellow police tape strung across the scene, pixel art ambulance in background with flashing red lights, dark orange sky, lone streetlamp casting a harsh pool of light on the empty pavement, ominous atmospheric lighting, no human figures depicted","16-bit JRPG pixel art style, Yishun HDB roadside pavement at dusk, a parked white delivery van beside a tree-lined road, yellow police tape strung across the scene, pixel art ambulance in background with flashing red lights, dark orange sky, lone streetlamp casting a harsh pool of light on the empty pavement, ominous atmospheric lighting, no human figures depicted"
45b433bc-ba38-4f39-b69b-8ab7a8a4081c,2026-06-27T03:20:50.750647+00:00,"Drugs, weapons and $360k seized in sweeping CNB raids across Yishun",dagger,"16-bit JRPG pixel art style, Yishun HDB corridor at night, yellow police tape across a doorway, pixel art duffel bags and evidence boxes stacked near a void deck pillar, dark blue night sky, flickering fluorescent corridor light, ominous atmospheric shadows, no human figures visible","16-bit JRPG pixel art style, Yishun HDB corridor at night, yellow police tape across a doorway, pixel art duffel bags and evidence boxes stacked near a void deck pillar, dark blue night sky, flickering fluorescent corridor light, ominous atmospheric shadows, no human figures visible"
3e0bf624-0e73-4b3b-b217-6d5d4ae84391,2026-06-27T03:22:56.0613+00:00,"Bus ploughs into Yishun MRT taxi stand, collapsing shelter onto pedestrians",dagger,"16-bit JRPG pixel art style, Yishun HDB urban streetscape, collapsed bus shelter at a taxi stand near an MRT station, a double-decker pixel art bus partially embedded in crumpled metal roofing, debris scattered across the pavement, yellow police tape, SCDF pixel art ambulance and fire engine in background, overcast midday lighting, bystanders in pixel art style watching from a distance, lorry crane arriving on scene","16-bit JRPG pixel art style, Yishun HDB urban streetscape, collapsed bus shelter at a taxi stand near an MRT station, a double-decker pixel art bus partially embedded in crumpled metal roofing, debris scattered across the pavement, yellow police tape, SCDF pixel art ambulance and fire engine in background, overcast midday lighting, bystanders in pixel art style watching from a distance, lorry crane arriving on scene"
81490175-4b1d-4dd5-baa8-e974a22a6b3b,2026-06-27T03:25:29.66263+00:00,"Fire tears through Block 451 Yishun Ring Road, five hospitalised",dagger,"16-bit JRPG pixel art style, Yishun HDB block exterior at morning, smoke billowing from upper floor windows, pixel art fire engine parked below, SCDF pixel art firefighters in full gear, orange and red flame glow against grey HDB facade, anxious pixel art residents gathered at void deck, dramatic atmospheric lighting with smoke haze","16-bit JRPG pixel art style, Yishun HDB block exterior at morning, smoke billowing from upper floor windows, pixel art fire engine parked below, SCDF pixel art firefighters in full gear, orange and red flame glow against grey HDB facade, anxious pixel art residents gathered at void deck, dramatic atmospheric lighting with smoke haze"
ed3a960b-8899-4e17-833f-9163760daee4,2026-06-27T03:32:27.928649+00:00,"Teens point toy gun at Yishun cashier, film her screaming, get arrested",clown,"16-bit JRPG pixel art style, Yishun HDB-adjacent retail store interior, fluorescent lighting, cashier counter with pixel art register, small toy pistol on counter, two small teenage character sprites laughing near exit, one holding a pixel art mobile phone, store employee sprite recoiling behind counter, police sprites arriving through glass door, muted retail colour palette with flashing blue-red police light outside window","16-bit JRPG pixel art style, Yishun HDB-adjacent retail store interior, fluorescent lighting, cashier counter with pixel art register, small toy pistol on counter, two small teenage character sprites laughing near exit, one holding a pixel art mobile phone, store employee sprite recoiling behind counter, police sprites arriving through glass door, muted retail colour palette with flashing blue-red police light outside window"
72030388-d427-4744-a187-31be51abc0ed,2026-06-27T03:34:51.286134+00:00,"Teen dies after fire tears through 12th-floor Yishun flat, 50 evacuated",dagger,"16-bit JRPG pixel art style, Yishun HDB block exterior at night, 12th floor window glowing orange with fire and dark smoke billowing upward, pixel art fire engine and ambulance below with flashing red and blue lights, yellow police tape across void deck, silhouettes of evacuated residents gathered at safe distance, dark atmospheric lighting with ember particles, somber palette","16-bit JRPG pixel art style, Yishun HDB block exterior at night, 12th floor window glowing orange with fire and dark smoke billowing upward, pixel art fire engine and ambulance below with flashing red and blue lights, yellow police tape across void deck, silhouettes of evacuated residents gathered at safe distance, dark atmospheric lighting with ember particles, somber palette"
b90b89b9-033c-4e7e-a51d-0884a1e4848f,2026-06-27T03:39:52.733304+00:00,"Boy, 15, arrested for loan shark harassment that hit Yishun Street 22",dagger,"16-bit JRPG pixel art style, Yishun HDB corridor at night, red paint splattered across a pixel art front door and gate, graffiti scrawled on concrete walls in neon colours, a crumpled note pinned to the wall, flickering fluorescent corridor light overhead, dark and tense atmosphere, no human figures visible","16-bit JRPG pixel art style, Yishun HDB corridor at night, red paint splattered across a pixel art front door and gate, graffiti scrawled on concrete walls in neon colours, a crumpled note pinned to the wall, flickering fluorescent corridor light overhead, dark and tense atmosphere, no human figures visible"
985e4d76-82aa-4500-9693-fed22b13a0ff,2026-06-27T03:42:31.522372+00:00,Two 13-year-olds on illegal PMD ride into car's path at Yishun junction,clown,"16-bit JRPG pixel art style, Yishun HDB junction at night, traffic light showing green, pixel art car mid-turn, small electric scooter with two tiny pixel figures caught in headlights, dramatic impact motion lines, scattered pixel sparks on asphalt, SCDF pixel ambulance in background, dark sky with orange streetlight glow, top-down isometric perspective","16-bit JRPG pixel art style, Yishun HDB junction at night, traffic light showing green, pixel art car mid-turn, small electric scooter with two tiny pixel figures caught in headlights, dramatic impact motion lines, scattered pixel sparks on asphalt, SCDF pixel ambulance in background, dark sky with orange streetlight glow, top-down isometric perspective"
5b27b1ee-18f3-4d50-89cc-2a21c937a699,2026-06-27T03:45:02.043401+00:00,"Loan sharks dox Yishun man with fake 'God of Fortune' poster, send cement and funeral wreaths",dagger,"16-bit JRPG pixel art style, Yishun HDB lift lobby interior at night, a garish red-and-gold 'God of Fortune' poster pinned to a grimy wall with a pixelated portrait and address text visible, bags of grey cement stacked near a door, a wilted funeral wreath on the floor, flickering fluorescent overhead light casting harsh shadows, dark and oppressive atmosphere, no real people depicted","16-bit JRPG pixel art style, Yishun HDB lift lobby interior at night, a garish red-and-gold 'God of Fortune' poster pinned to a grimy wall with a pixelated portrait and address text visible, bags of grey cement stacked near a door, a wilted funeral wreath on the floor, flickering fluorescent overhead light casting harsh shadows, dark and oppressive atmosphere, no real people depicted"
a6d5bf41-9601-46f4-8962-b6d67aeafb33,2026-06-27T03:47:13.816081+00:00,SG60 vouchers stolen and spent across Yishun while victim waited for police to act,dagger,"16-bit JRPG pixel art style, Yishun HDB neighbourhood minimart exterior at dusk, glowing digital voucher QR code on a pixel art phone screen, shadowy hooded figure at a checkout counter, pixel art cashier terminal, fluorescent shop lighting, suspicious atmosphere, muted warm tones with green transaction confirmation glow","16-bit JRPG pixel art style, Yishun HDB neighbourhood minimart exterior at dusk, glowing digital voucher QR code on a pixel art phone screen, shadowy hooded figure at a checkout counter, pixel art cashier terminal, fluorescent shop lighting, suspicious atmosphere, muted warm tones with green transaction confirmation glow"
77056d70-915f-4ba6-a6b6-63f36f81617e,2026-06-27T03:59:07.234618+00:00,Nearly 1kg of heroin seized from Yishun Ave 6 flats in overnight CNB sweep,dagger,"16-bit JRPG pixel art style, Yishun HDB void deck at night, dimly lit lift lobby with yellow police tape, pixel art CNB officers in dark uniforms conducting a raid, stairwell shadows, flickering fluorescent corridor light, evidence bags on the ground, Malaysian-registered car in a nearby HDB carpark under a lone lamp post, dark and tense atmospheric lighting, muted colour palette with flashes of police torch beams","16-bit JRPG pixel art style, Yishun HDB void deck at night, dimly lit lift lobby with yellow police tape, pixel art CNB officers in dark uniforms conducting a raid, stairwell shadows, flickering fluorescent corridor light, evidence bags on the ground, Malaysian-registered car in a nearby HDB carpark under a lone lamp post, dark and tense atmospheric lighting, muted colour palette with flashes of police torch beams"
d5c6001f-3fa0-46c1-8d4e-cdf7799c8852,2026-06-27T04:01:55.621809+00:00,1.4kg of heroin seized at Yishun Ave 6 void deck in broad daylight bust,dagger,"16-bit JRPG pixel art style, Yishun HDB void deck at dusk, concrete pillars and tiled floor, a pixel art haversack on the ground surrounded by yellow police tape, CNB officers in dark uniforms closing in from multiple angles, dramatic low lighting with orange sky visible between blocks, scattered pixel art evidence markers, tense atmosphere, dark crime scene aesthetic","16-bit JRPG pixel art style, Yishun HDB void deck at dusk, concrete pillars and tiled floor, a pixel art haversack on the ground surrounded by yellow police tape, CNB officers in dark uniforms closing in from multiple angles, dramatic low lighting with orange sky visible between blocks, scattered pixel art evidence markers, tense atmosphere, dark crime scene aesthetic"
9c5a3fb9-8164-4e32-b724-e6f795f09cd5,2026-06-27T04:04:32.699198+00:00,"Blk 737 Yishun man beats wife with walking stick, then jumps from 12th floor",dagger,"16-bit JRPG pixel art style, Yishun HDB block exterior at pre-dawn, 12th floor corridor lit by flickering fluorescent light, pixel art walking stick lying on void deck ground below, yellow police tape across HDB entrance, dark navy sky, single lit window on 7th floor, somber and oppressive atmosphere, no human figures visible","16-bit JRPG pixel art style, Yishun HDB block exterior at pre-dawn, 12th floor corridor lit by flickering fluorescent light, pixel art walking stick lying on void deck ground below, yellow police tape across HDB entrance, dark navy sky, single lit window on 7th floor, somber and oppressive atmosphere, no human figures visible"
00b5fcbd-cfe0-4d73-b992-4a5bca45d0ee,2026-06-27T04:07:16.542993+00:00,Paper cutter slash kills Yishun landlord; tenant jailed 3 years,dagger,"16-bit JRPG pixel art style, Yishun HDB corridor at night, yellow police tape across a doorway, dark bloodstain pixel art on tiled floor, flickering overhead corridor light, padlocked window with cut chain, ominous shadow cast across HDB void deck, muted red and dark blue palette, atmospheric dread","16-bit JRPG pixel art style, Yishun HDB corridor at night, yellow police tape across a doorway, dark bloodstain pixel art on tiled floor, flickering overhead corridor light, padlocked window with cut chain, ominous shadow cast across HDB void deck, muted red and dark blue palette, atmospheric dread"
e890035e-5b04-4678-8a25-3944c5e6e205,2026-06-27T04:10:05.42476+00:00,"Cannabis greenhouse discovered inside Yishun Street 31 flat, two arrested",dagger,"16-bit JRPG pixel art style, Yishun HDB interior at night, dimly lit bedroom converted into makeshift greenhouse with plastic sheeting and grow lights, two glowing green potted plants under warm amber lamp, scattered glass vials and handwritten notes on a wooden table, pixel art police officers silhouettes in doorway, dark atmospheric lighting with green tint from plants","16-bit JRPG pixel art style, Yishun HDB interior at night, dimly lit bedroom converted into makeshift greenhouse with plastic sheeting and grow lights, two glowing green potted plants under warm amber lamp, scattered glass vials and handwritten notes on a wooden table, pixel art police officers silhouettes in doorway, dark atmospheric lighting with green tint from plants"
0e290705-500d-42fc-a5ab-dabfd28143a2,2026-06-27T04:12:50.065412+00:00,"E-bike charging in Yishun flat erupts in flames, sends resident to burns unit",clown,"16-bit JRPG pixel art style, Yishun HDB fourth-floor flat interior, a power-assisted bicycle engulfed in pixel art orange and yellow flames near a wall socket, thick pixel smoke billowing toward the ceiling, two silhouetted figures being carried out by pixel art firefighters in full gear, dark smoky atmospheric lighting, HDB corridor visible through open door, fire extinguisher foam on floor","16-bit JRPG pixel art style, Yishun HDB fourth-floor flat interior, a power-assisted bicycle engulfed in pixel art orange and yellow flames near a wall socket, thick pixel smoke billowing toward the ceiling, two silhouetted figures being carried out by pixel art firefighters in full gear, dark smoky atmospheric lighting, HDB corridor visible through open door, fire extinguisher foam on floor"
398a7ce9-7683-4da7-abad-0d511a14e17a,2026-06-27T04:15:36.480119+00:00,Predator posed as teen online to rape girls as young as 11 in Yishun Park restroom,dagger,"16-bit JRPG pixel art style, Yishun HDB park at dusk, dark pathway leading to a concrete public restroom block, yellow police tape across the entrance, pixel art trees casting long shadows, a single flickering lamp post, oppressive dark blue sky, desaturated colour palette, ominous atmospheric lighting, no human figures depicted","16-bit JRPG pixel art style, Yishun HDB park at dusk, dark pathway leading to a concrete public restroom block, yellow police tape across the entrance, pixel art trees casting long shadows, a single flickering lamp post, oppressive dark blue sky, desaturated colour palette, ominous atmospheric lighting, no human figures depicted"
65a0914c-0052-49b3-ab96-b030123217df,2026-06-27T04:18:14.933005+00:00,"E-bike thief caught red-handed in Yishun, owner demands $2,000 or calls police",clown,"16-bit JRPG pixel art style, Yishun HDB void deck daytime, two pixel art characters facing each other near a row of bicycles, one character pointing accusingly at a blue e-bike, speech bubble with dollar sign, pixel art HDB block in background, flat bright daylight lighting, tense standoff atmosphere","16-bit JRPG pixel art style, Yishun HDB void deck daytime, two pixel art characters facing each other near a row of bicycles, one character pointing accusingly at a blue e-bike, speech bubble with dollar sign, pixel art HDB block in background, flat bright daylight lighting, tense standoff atmosphere"
de1322a2-45d8-4357-bfc1-4c53933cf06a,2026-06-27T04:20:43.691049+00:00,Doctor saves pulseless man at Yishun MRT after staff spring into action,heart,"16-bit JRPG pixel art style, Yishun MRT station concourse interior, warm overhead lighting, pixel art MRT fare gates in background, a small group of uniformed station staff in blue SMRT uniforms gathered around a figure on the ground, one character in civilian clothes kneeling in a helper pose, subtle pixel art AED device nearby, hopeful warm colour palette, clean tile floor, sense of calm urgency","16-bit JRPG pixel art style, Yishun MRT station concourse interior, warm overhead lighting, pixel art MRT fare gates in background, a small group of uniformed station staff in blue SMRT uniforms gathered around a figure on the ground, one character in civilian clothes kneeling in a helper pose, subtle pixel art AED device nearby, hopeful warm colour palette, clean tile floor, sense of calm urgency"
7193b7b2-ae16-42f5-80f6-b45784eefcf9,2026-06-27T04:23:37.179613+00:00,"Honda Civic driver overtakes badly, hits barrier on Lentor Ave in Yishun",clown,"16-bit JRPG pixel art style, Yishun HDB road construction zone daytime, smashed white pixel art sedan against orange road barrier, traffic cones scattered around vehicle, pixel art construction signage and barriers lining the road, two pixel art figures in worker vests helping a dazed driver away from wreckage, bright afternoon lighting, top-down isometric perspective","16-bit JRPG pixel art style, Yishun HDB road construction zone daytime, smashed white pixel art sedan against orange road barrier, traffic cones scattered around vehicle, pixel art construction signage and barriers lining the road, two pixel art figures in worker vests helping a dazed driver away from wreckage, bright afternoon lighting, top-down isometric perspective"
376e49e5-67d9-48ee-83db-f18bc2f372b0,2026-06-28T14:20:54.010164+00:00,"Man spray-paints inside Yishun police post, gets arrested at the scene",clown,"16-bit JRPG pixel art style, Yishun HDB neighbourhood police post interior, spray paint splattered across pixel art walls in garish colours, overturned spray can on tiled floor, flashing pixel art police lights visible through glass door, bright afternoon daylight, chaotic absurdist atmosphere, no human figures depicted","16-bit JRPG pixel art style, Yishun HDB neighbourhood police post interior, spray paint splattered across pixel art walls in garish colours, overturned spray can on tiled floor, flashing pixel art police lights visible through glass door, bright afternoon daylight, chaotic absurdist atmosphere, no human figures depicted"
9acdf3cc-af02-4e4b-bd19-4c487958d9ab,2026-06-28T14:23:37.249061+00:00,"Bus captain closes eyes for 3 seconds on Yishun St 31, breaks two passengers' arms",dagger,"16-bit JRPG pixel art style, Yishun HDB street environment, daytime scene, public bus crashed sideways into a grey cement bollard near a bus stop shelter, pixel art cracked windshield, scattered pixel debris on road, small crowd of pixel art bystanders gathered near bus stop, red pixel art ambulance in background, overcast sky, muted urban palette","16-bit JRPG pixel art style, Yishun HDB street environment, daytime scene, public bus crashed sideways into a grey cement bollard near a bus stop shelter, pixel art cracked windshield, scattered pixel debris on road, small crowd of pixel art bystanders gathered near bus stop, red pixel art ambulance in background, overcast sky, muted urban palette"
a634ee10-2ce3-4f7e-9785-dd5997489fc6,2026-06-28T14:26:45.297833+00:00,Bicycle locks and threats: Yishun Ave 6 resident targeted in loan shark harassment spree,dagger,"16-bit JRPG pixel art style, Yishun HDB corridor at night, a metal gate padlocked shut with a heavy bicycle lock, a crumpled handwritten note tucked into the gate bars, flickering fluorescent corridor light overhead, ominous dark shadows, pixel art HDB block exterior, teal and yellow colour palette, atmospheric dread","16-bit JRPG pixel art style, Yishun HDB corridor at night, a metal gate padlocked shut with a heavy bicycle lock, a crumpled handwritten note tucked into the gate bars, flickering fluorescent corridor light overhead, ominous dark shadows, pixel art HDB block exterior, teal and yellow colour palette, atmospheric dread"
13adb168-0d4b-4486-aa2e-699fb7180c35,2026-06-28T14:29:29.991852+00:00,8 fires deliberately set at Yishun Close condo worksite in 8 days,dagger,"16-bit JRPG pixel art style, Yishun HDB construction site at night, partially built concrete condominium tower with orange pixel art flames and thick black smoke billowing from upper floor windows, scaffolding silhouetted against a dark smoky sky, pixel art fire engine with flashing red lights in foreground, yellow caution tape, dramatic atmospheric lighting with ember particles, dark and ominous mood","16-bit JRPG pixel art style, Yishun HDB construction site at night, partially built concrete condominium tower with orange pixel art flames and thick black smoke billowing from upper floor windows, scaffolding silhouetted against a dark smoky sky, pixel art fire engine with flashing red lights in foreground, yellow caution tape, dramatic atmospheric lighting with ember particles, dark and ominous mood"
cb607392-1306-4a34-9aa4-e4ba90a28440,2026-06-28T14:32:57.274866+00:00,"PMD fire at Block 756 Yishun Street 72 hospitalises one, evacuates 25",clown,"16-bit JRPG pixel art style, Yishun HDB corridor on second floor, two smouldering scooter-shaped personal mobility aids parked outside a flat door, pixel art smoke rising, yellow police tape, SCDF firefighter sprite with water hose, daytime lighting, evacuated residents gathered at void deck below, slightly chaotic but nobody seriously hurt energy","16-bit JRPG pixel art style, Yishun HDB corridor on second floor, two smouldering scooter-shaped personal mobility aids parked outside a flat door, pixel art smoke rising, yellow police tape, SCDF firefighter sprite with water hose, daytime lighting, evacuated residents gathered at void deck below, slightly chaotic but nobody seriously hurt energy"
5c148611-ad25-47e0-a2c5-e1e8b0767872,2026-06-28T14:35:41.857808+00:00,"Autistic boy, 12, molested three times at Yishun Swimming Complex by man who targeted him for his vulnerability",dagger,"16-bit JRPG pixel art style, Yishun Swimming Complex interior corridor, vending machines glowing against tiled walls, yellow police tape across the scene, a lifeguard NPC figure in red uniform standing alert near a security desk, CCTV camera sprite visible on ceiling corner, dark and tense atmospheric lighting with blue pool reflections in background, no human faces depicted, somber mood","16-bit JRPG pixel art style, Yishun Swimming Complex interior corridor, vending machines glowing against tiled walls, yellow police tape across the scene, a lifeguard NPC figure in red uniform standing alert near a security desk, CCTV camera sprite visible on ceiling corner, dark and tense atmospheric lighting with blue pool reflections in background, no human faces depicted, somber mood"
076a8b22-3bcb-4e2f-bd4b-741aee123ef0,2026-06-28T14:46:31.354516+00:00,Triple murder at Yishun Ave 11: Death penalty appeal dismissed for Wang Zhijian,dagger,"16-bit JRPG pixel art style, Yishun HDB flat exterior at night, sixth floor window with a narrow ledge, yellow police tape across a corridor, dark blue sky, pixel art HDB block facade with lit and unlit windows, ominous red glow from one window, fallen laundry pole in foreground, heavy shadow atmosphere, no human figures visible","16-bit JRPG pixel art style, Yishun HDB flat exterior at night, sixth floor window with a narrow ledge, yellow police tape across a corridor, dark blue sky, pixel art HDB block facade with lit and unlit windows, ominous red glow from one window, fallen laundry pole in foreground, heavy shadow atmosphere, no human figures visible"
fe7a573e-dcc8-4ee5-8910-0e0362499b05,2026-06-28T14:50:12.859104+00:00,16 cats killed in Yishun as investigators appeal for dashcam footage,dagger,"16-bit JRPG pixel art style, Yishun HDB multi-storey carpark at night, dim fluorescent lighting casting long shadows, yellow police investigation tape across a parking bay, a small pixel art memorial of flowers and candles near a pillar, ominous dark atmosphere, muted colour palette with cold blue-grey tones, empty carpark stretching into darkness","16-bit JRPG pixel art style, Yishun HDB multi-storey carpark at night, dim fluorescent lighting casting long shadows, yellow police investigation tape across a parking bay, a small pixel art memorial of flowers and candles near a pillar, ominous dark atmosphere, muted colour palette with cold blue-grey tones, empty carpark stretching into darkness"
61135ffa-ab4d-422b-a846-dfc34128334f,2026-06-28T14:54:00.325533+00:00,Death at Block 279: Two men face trial over 2016 Yishun killing,dagger,"16-bit JRPG pixel art style, Yishun HDB block exterior at night, Block 279 void deck with yellow police tape strung between concrete pillars, flickering fluorescent light overhead, dark blue sky, pixel art HDB corridor stretching into shadow, ominous atmospheric lighting, desaturated palette with harsh yellow crime scene tape contrast, no characters depicted","16-bit JRPG pixel art style, Yishun HDB block exterior at night, Block 279 void deck with yellow police tape strung between concrete pillars, flickering fluorescent light overhead, dark blue sky, pixel art HDB corridor stretching into shadow, ominous atmospheric lighting, desaturated palette with harsh yellow crime scene tape contrast, no characters depicted"
db16a40a-4c6d-4010-b958-044d5a7cd347,2026-06-28T15:00:00.036194+00:00,ACS(I) boy dies during high element activity at Safra Yishun,dagger,"16-bit JRPG pixel art style, Yishun outdoor adventure facility at dusk, tall wooden high element structure with ropes and platforms silhouetted against a darkening sky, yellow police tape cordoning off the area, pixel art ambulance lights flashing in background, somber blue and grey colour palette, empty harnesses hanging from rigging, no people visible, atmospheric fog at ground level","16-bit JRPG pixel art style, Yishun outdoor adventure facility at dusk, tall wooden high element structure with ropes and platforms silhouetted against a darkening sky, yellow police tape cordoning off the area, pixel art ambulance lights flashing in background, somber blue and grey colour palette, empty harnesses hanging from rigging, no people visible, atmospheric fog at ground level"
4411615d-c23b-4639-980c-2bc69aef49e1,2026-06-28T15:03:32.934026+00:00,Third kitten found dead at Block 671A Yishun Ave 4 in four days,dagger,"16-bit JRPG pixel art style, Yishun HDB void deck at night, base of Block 671A, three small pixel art kitten silhouettes on the ground, yellow police tape strung between concrete pillars, dim flickering fluorescent void deck lighting, a pixel art community noticeboard with a missing cat flyer pinned to it, dark blue night sky, oppressive atmospheric shadow, muted colour palette with flashes of amber lamplight","16-bit JRPG pixel art style, Yishun HDB void deck at night, base of Block 671A, three small pixel art kitten silhouettes on the ground, yellow police tape strung between concrete pillars, dim flickering fluorescent void deck lighting, a pixel art community noticeboard with a missing cat flyer pinned to it, dark blue night sky, oppressive atmospheric shadow, muted colour palette with flashes of amber lamplight"
db7f0984-1f0b-476f-a1a5-6f69759eeebf,2026-06-28T15:07:15.287194+00:00,Yishun e-bike shop director charged after LTA raid uncovers illegal PMD battery mods,dagger,"16-bit JRPG pixel art style, Yishun HDB shopfront at ground floor retail unit, dimly lit interior crammed with pixel art electric scooters and e-bikes, yellow LTA enforcement tape across the entrance, uniformed pixel art officers carrying clipboards, exposed battery packs glowing ominously on a workbench, flickering overhead fluorescent light, dark cautionary atmosphere","16-bit JRPG pixel art style, Yishun HDB shopfront at ground floor retail unit, dimly lit interior crammed with pixel art electric scooters and e-bikes, yellow LTA enforcement tape across the entrance, uniformed pixel art officers carrying clipboards, exposed battery packs glowing ominously on a workbench, flickering overhead fluorescent light, dark cautionary atmosphere"
3812f3dc-d541-427c-a353-09a0e8ed3a57,2026-06-28T15:14:45.555762+00:00,Man found dead at Block 803 Yishun Ring Road; neighbour charged with murder,dagger,"16-bit JRPG pixel art style, Yishun HDB block exterior at dawn, 10th floor corridor with yellow police tape stretched across doorway, dark red pixel stain on tiled floor outside unit door, several pixel art police officers in blue uniforms standing guard, police vehicles with flashing lights parked below in void deck, overcast grey sky, oppressive atmospheric lighting, muted colour palette with harsh fluorescent corridor lights","16-bit JRPG pixel art style, Yishun HDB block exterior at dawn, 10th floor corridor with yellow police tape stretched across doorway, dark red pixel stain on tiled floor outside unit door, several pixel art police officers in blue uniforms standing guard, police vehicles with flashing lights parked below in void deck, overcast grey sky, oppressive atmospheric lighting, muted colour palette with harsh fluorescent corridor lights"
6b54419b-8e08-4185-b127-d83257e1cfca,2026-06-28T15:32:23.988754+00:00,"Massive tree parks itself between two cars in Yishun, no one impressed",clown,"16-bit JRPG pixel art style, Yishun HDB car park daytime, massive fallen pixel art tree wedged neatly between two parked cars, rain puddles on ground, overcast grey sky, HDB block in background, scattered leaves, one confused pixel art uncle looking on with arms crossed, warm comedic tone","16-bit JRPG pixel art style, Yishun HDB car park daytime, massive fallen pixel art tree wedged neatly between two parked cars, rain puddles on ground, overcast grey sky, HDB block in background, scattered leaves, one confused pixel art uncle looking on with arms crossed, warm comedic tone"
302a99bf-b3db-4c40-b9ca-547707c29b0d,2026-06-28T15:39:13.043061+00:00,"Two women pinned under car at Yishun Street 22 carpark, three sent to hospital",dagger,"16-bit JRPG pixel art style, Yishun HDB open-air carpark in afternoon light, two cars and a motorcycle in collision, yellow police tape cordoning off the scene, pixel art ambulance with flashing red lights in background, distressed pixel art bystanders gathered at a distance, bloodstained concrete ground, dramatic low-angle lighting, dark and tense atmosphere","16-bit JRPG pixel art style, Yishun HDB open-air carpark in afternoon light, two cars and a motorcycle in collision, yellow police tape cordoning off the scene, pixel art ambulance with flashing red lights in background, distressed pixel art bystanders gathered at a distance, bloodstained concrete ground, dramatic low-angle lighting, dark and tense atmosphere"
